step,elapsed_seconds,split,loss,learning_rate
5600,814.374333081,valid,1.4494328498840332,0.0005899986927502865
5700,828.88933237,train,1.4513899087905884,0.000572470970838993
5700,828.88933237,valid,1.4432860612869263,0.000572470970838993
5800,843.410654393,train,1.4404855966567993,0.0005550590734094714
5800,843.410654393,valid,1.4484493732452393,0.0005550590734094714
5900,857.924697871,train,1.4350690841674805,0.0005377805327664899
5900,857.924697871,valid,1.4442247152328491,0.0005377805327664899
6000,872.446800716,train,1.4336638450622559,0.0005206527469358367
6000,872.446800716,valid,1.440019130706787,0.0005206527469358367
6100,887.247639083,train,1.433341383934021,0.000503692962145983
6100,887.247639083,valid,1.4427284002304077,0.000503692962145983
6200,901.762734421,train,1.4267520904541016,0.00048691825546259273
6200,901.762734421,valid,1.4376344680786133,0.00048691825546259273
6300,916.280981674,train,1.420863151550293,0.00047034551759336546
6300,916.280981674,valid,1.436100959777832,0.00047034551759336546
6400,930.7942582229999,train,1.4257605075836182,0.00045399143588052427
6400,930.7942582229999,valid,1.4318677186965942,0.00045399143588052427
6500,945.308633374,train,1.4240049123764038,0.0004378724774980781
6500,945.308633374,valid,1.4232193231582642,0.0004378724774980781
6600,959.822795684,train,1.411024570465088,0.00042200487287077237
6600,959.822795684,valid,1.4167203903198242,0.00042200487287077237
6700,974.339089059,train,1.4109852313995361,0.0004064045993314273
6700,974.339089059,valid,1.4156323671340942,0.0004064045993314273
6800,988.866948244,train,1.4140474796295166,0.0003910873650331189
6800,988.866948244,valid,1.4162625074386597,0.0003910873650331189
6900,1003.385293479,train,1.4181897640228271,0.00037606859313239895
6900,1003.385293479,valid,1.4186402559280396,0.00037606859313239895
7000,1017.904995448,train,1.40526282787323,0.0003613634062594848
7000,1017.904995448,valid,1.4085578918457031,0.0003613634062594848
7100,1032.712331529,train,1.4044348001480103,0.000346986611291052
7100,1032.712331529,valid,1.4077264070510864,0.000346986611291052
7200,1047.2331077879999,train,1.3979285955429077,0.00033295268444096497
7200,1047.2331077879999,valid,1.4002753496170044,0.00033295268444096497
7300,1061.753446101,train,1.4060710668563843,0.000319275756683957
7300,1061.753446101,valid,1.4066460132598877,0.000319275756683957
7400,1076.261897888,train,1.407196044921875,0.0003059695995269356
7400,1076.261897888,valid,1.4193605184555054,0.0003059695995269356
7500,1090.770922728,train,1.3972655534744263,0.00029304761114224375
7500,1090.770922728,valid,1.4006855487823486,0.00029304761114224375
7600,1105.276984182,train,1.382262945175171,0.000280522802876834
7600,1105.276984182,valid,1.4012904167175293,0.000280522802876834
7700,1119.786208874,train,1.3933660984039307,0.0002684077861509477
7700,1119.786208874,valid,1.3992955684661865,0.0002684077861509477
7800,1134.295501815,train,1.3914239406585693,0.00025671475975948163
7800,1134.295501815,valid,1.391426920890808,0.00025671475975948163
7900,1148.802354278,train,1.391467809677124,0.0002454554975888364
7900,1148.802354278,valid,1.3961944580078125,0.0002454554975888364
8000,1163.312714881,train,1.3915982246398926,0.00023464133676161144
8000,1163.312714881,valid,1.3861899375915527,0.00023464133676161144
8100,1178.096277837,train,1.3834021091461182,0.0002242831662210824
8100,1178.096277837,valid,1.3908604383468628,0.0002242831662210824
8200,1192.6037844119999,train,1.3810319900512695,0.00021439141576695908
8200,1192.6037844119999,valid,1.3924953937530518,0.00021439141576695908
8300,1207.111432707,train,1.378596305847168,0.00020497604555346098
8300,1207.111432707,valid,1.3856786489486694,0.00020497604555346098
8400,1221.634567626,train,1.380584716796875,0.0001960465360602863
8400,1221.634567626,valid,1.3873485326766968,0.0001960465360602863
8500,1236.162466653,train,1.3843936920166016,0.00018761187854657264
8500,1236.162466653,valid,1.3787648677825928,0.00018761187854657264
8600,1250.677795917,train,1.3738235235214233,0.0001796805659974609
8600,1250.677795917,valid,1.3839927911758423,0.0001796805659974609
8700,1265.192501074,train,1.3785828351974487,0.0001722605845723797
8700,1265.192501074,valid,1.3756844997406006,0.0001722605845723797
8800,1279.725766378,train,1.3672449588775635,0.00016535940556365903
8800,1279.725766378,valid,1.3773407936096191,0.00016535940556365903
8900,1294.254532065,train,1.3641654253005981,0.00015898397787357277
8900,1294.254532065,valid,1.3783917427062988,0.00015898397787357277
9000,1308.774507975,train,1.3661210536956787,0.00015314072101738305
9000,1308.774507975,valid,1.3734619617462158,0.00015314072101738305
9100,1323.593535092,train,1.3748000860214233,0.00014783551865943219
9100,1323.593535092,valid,1.3772000074386597,0.00014783551865943219
9200,1338.108033607,train,1.3819968700408936,0.00014307371268879214
9200,1338.108033607,valid,1.380729079246521,0.00014307371268879214
9300,1352.617884223,train,1.3743858337402344,0.00013886009784043414
9300,1352.617884223,valid,1.3785985708236694,0.00013886009784043414
9400,1367.135830237,train,1.3586022853851318,0.0001351989168673378
9400,1367.135830237,valid,1.366581916809082,0.0001351989168673378
9500,1381.64392148,train,1.3687444925308228,0.00013209385626839797
9500,1381.64392148,valid,1.3793073892593384,0.00013209385626839797
9600,1396.155663403,train,1.3665761947631836,0.00012954804257643297
9600,1396.155663403,valid,1.3659284114837646,0.00012954804257643297
9700,1410.663944598,train,1.368389368057251,0.00012756403921003137
9700,1410.663944598,valid,1.3737666606903076,0.00012756403921003137
9800,1425.177730778,train,1.3683141469955444,0.00012614384389240615
9800,1425.177730778,valid,1.3636724948883057,0.00012614384389240615
9900,1439.700714456,train,1.361038327217102,0.00012528888663985763
9900,1439.700714456,valid,1.3737335205078125,0.00012528888663985763
10000,1454.211673309,train,1.3669804334640503,0.0001250000283218673
10000,1454.211673309,valid,1.369585633277893,0.0001250000283218673
