timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/28 20:49:20.446, 95 %, 59 %, 3330 MiB, 8192 MiB, 100.63 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:21.461, 94 %, 60 %, 3330 MiB, 8192 MiB, 100.69 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:22.478, 94 %, 59 %, 3330 MiB, 8192 MiB, 100.67 W, 86, 1500 MHz, 7000 MHz
2026/05/28 20:49:23.569, 95 %, 60 %, 3330 MiB, 8192 MiB, 100.93 W, 86, 1515 MHz, 7000 MHz
2026/05/28 20:49:24.658, 95 %, 60 %, 3330 MiB, 8192 MiB, 101.04 W, 86, 1515 MHz, 7000 MHz
2026/05/28 20:49:25.746, 95 %, 56 %, 3330 MiB, 8192 MiB, 101.31 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:49:25.028, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.64 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:49:26.118, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.51 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:49:27.206, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.73 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:49:28.296, 97 %, 61 %, 3330 MiB, 8192 MiB, 100.99 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:49:29.328, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.57 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:49:30.332, 96 %, 58 %, 3330 MiB, 8192 MiB, 100.64 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:49:31.399, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.93 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:32.493, 97 %, 61 %, 3330 MiB, 8192 MiB, 100.79 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:49:33.582, 97 %, 61 %, 3330 MiB, 8192 MiB, 101.11 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:34.672, 97 %, 61 %, 3330 MiB, 8192 MiB, 101.16 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:49:35.761, 96 %, 61 %, 3330 MiB, 8192 MiB, 101.06 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:49:36.850, 97 %, 61 %, 3330 MiB, 8192 MiB, 100.83 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:49:37.875, 96 %, 59 %, 3330 MiB, 8192 MiB, 101.12 W, 86, 1515 MHz, 7000 MHz
2026/05/28 20:49:38.881, 96 %, 61 %, 3330 MiB, 8192 MiB, 100.88 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:49:39.959, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.35 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:49:41.046, 96 %, 59 %, 3330 MiB, 8192 MiB, 100.61 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:49:42.134, 97 %, 62 %, 3330 MiB, 8192 MiB, 101.11 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:49:43.224, 95 %, 57 %, 3330 MiB, 8192 MiB, 95.65 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:44.315, 96 %, 60 %, 3330 MiB, 8192 MiB, 98.19 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:45.411, 96 %, 60 %, 3330 MiB, 8192 MiB, 99.21 W, 86, 1605 MHz, 7000 MHz
2026/05/28 20:49:46.430, 96 %, 62 %, 3330 MiB, 8192 MiB, 101.15 W, 86, 1545 MHz, 7000 MHz
2026/05/28 20:49:47.444, 96 %, 61 %, 3330 MiB, 8192 MiB, 100.51 W, 86, 1515 MHz, 7000 MHz
2026/05/28 20:49:48.532, 96 %, 61 %, 3330 MiB, 8192 MiB, 100.39 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:49.628, 97 %, 60 %, 3330 MiB, 8192 MiB, 100.07 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:50.716, 97 %, 59 %, 3330 MiB, 8192 MiB, 99.74 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:51.806, 97 %, 59 %, 3330 MiB, 8192 MiB, 99.86 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:49:52.897, 96 %, 59 %, 3330 MiB, 8192 MiB, 99.87 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:49:53.964, 97 %, 59 %, 3330 MiB, 8192 MiB, 99.65 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:49:54.969, 97 %, 62 %, 3330 MiB, 8192 MiB, 99.67 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:49:56.000, 96 %, 59 %, 3330 MiB, 8192 MiB, 99.66 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:49:55.168, 96 %, 59 %, 3330 MiB, 8192 MiB, 99.65 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:49:56.257, 96 %, 60 %, 3330 MiB, 8192 MiB, 99.97 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:49:57.348, 97 %, 62 %, 3330 MiB, 8192 MiB, 100.91 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:49:58.437, 96 %, 60 %, 3330 MiB, 8192 MiB, 100.81 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:49:59.526, 94 %, 56 %, 3330 MiB, 8192 MiB, 101.99 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:00.616, 94 %, 60 %, 3330 MiB, 8192 MiB, 98.97 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:50:01.704, 94 %, 59 %, 3330 MiB, 8192 MiB, 100.23 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:50:02.734, 96 %, 61 %, 3330 MiB, 8192 MiB, 98.01 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:50:03.739, 94 %, 60 %, 3330 MiB, 8192 MiB, 100.19 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:50:04.824, 95 %, 62 %, 3330 MiB, 8192 MiB, 110.44 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:50:05.916, 95 %, 61 %, 3330 MiB, 8192 MiB, 95.25 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:07.002, 95 %, 61 %, 3330 MiB, 8192 MiB, 100.54 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:08.087, 97 %, 62 %, 3330 MiB, 8192 MiB, 102.46 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:50:09.173, 96 %, 60 %, 3330 MiB, 8192 MiB, 101.83 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:50:10.258, 97 %, 61 %, 3330 MiB, 8192 MiB, 101.23 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:50:11.268, 98 %, 59 %, 3330 MiB, 8192 MiB, 112.66 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:50:12.299, 97 %, 61 %, 3330 MiB, 8192 MiB, 101.28 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:50:13.387, 97 %, 60 %, 3330 MiB, 8192 MiB, 101.13 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:14.476, 97 %, 60 %, 3330 MiB, 8192 MiB, 100.95 W, 87, 1290 MHz, 7000 MHz
2026/05/28 20:50:15.569, 97 %, 61 %, 3330 MiB, 8192 MiB, 106.83 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:50:16.659, 96 %, 60 %, 3330 MiB, 8192 MiB, 101.68 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:50:17.751, 93 %, 58 %, 3330 MiB, 8192 MiB, 101.03 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:18.808, 97 %, 59 %, 3330 MiB, 8192 MiB, 96.79 W, 86, 1485 MHz, 7000 MHz
2026/05/28 20:50:19.822, 97 %, 62 %, 3330 MiB, 8192 MiB, 100.54 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:50:20.871, 95 %, 60 %, 3330 MiB, 8192 MiB, 100.86 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:50:21.959, 97 %, 62 %, 3334 MiB, 8192 MiB, 80.14 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:50:23.050, 97 %, 58 %, 3358 MiB, 8192 MiB, 96.98 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:24.138, 97 %, 58 %, 3405 MiB, 8192 MiB, 101.58 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:50:25.227, 95 %, 60 %, 3430 MiB, 8192 MiB, 102.37 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:50:26.315, 97 %, 60 %, 3451 MiB, 8192 MiB, 100.26 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:27.357, 97 %, 61 %, 3451 MiB, 8192 MiB, 98.72 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:50:26.369, 93 %, 57 %, 3451 MiB, 8192 MiB, 95.21 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:27.374, 96 %, 61 %, 3451 MiB, 8192 MiB, 107.65 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:50:28.383, 97 %, 60 %, 3451 MiB, 8192 MiB, 98.68 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:29.453, 97 %, 60 %, 3451 MiB, 8192 MiB, 100.89 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:50:30.532, 90 %, 57 %, 3451 MiB, 8192 MiB, 88.21 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:50:31.613, 94 %, 58 %, 3451 MiB, 8192 MiB, 83.44 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:50:32.692, 97 %, 59 %, 3451 MiB, 8192 MiB, 90.83 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:50:33.772, 97 %, 59 %, 3451 MiB, 8192 MiB, 96.56 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:50:34.852, 96 %, 55 %, 3451 MiB, 8192 MiB, 96.12 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:50:35.899, 95 %, 57 %, 3451 MiB, 8192 MiB, 95.59 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:36.922, 96 %, 57 %, 3451 MiB, 8192 MiB, 96.52 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:50:38.012, 96 %, 58 %, 3451 MiB, 8192 MiB, 109.19 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:39.108, 98 %, 60 %, 3451 MiB, 8192 MiB, 100.41 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:40.197, 96 %, 60 %, 3451 MiB, 8192 MiB, 98.96 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:50:41.287, 95 %, 59 %, 3451 MiB, 8192 MiB, 96.65 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:50:42.376, 91 %, 60 %, 3451 MiB, 8192 MiB, 96.30 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:50:43.381, 97 %, 63 %, 3451 MiB, 8192 MiB, 102.30 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:50:44.387, 94 %, 59 %, 3451 MiB, 8192 MiB, 100.59 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:45.423, 96 %, 60 %, 3451 MiB, 8192 MiB, 98.91 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:46.512, 97 %, 61 %, 3451 MiB, 8192 MiB, 100.19 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:50:47.602, 96 %, 60 %, 3451 MiB, 8192 MiB, 97.04 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:50:48.696, 94 %, 62 %, 3451 MiB, 8192 MiB, 94.52 W, 86, 1545 MHz, 7000 MHz
2026/05/28 20:50:49.796, 95 %, 59 %, 3451 MiB, 8192 MiB, 88.95 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:50:50.885, 96 %, 58 %, 3499 MiB, 8192 MiB, 95.26 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:50:51.974, 96 %, 58 %, 3522 MiB, 8192 MiB, 94.64 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:50:53.009, 92 %, 62 %, 3522 MiB, 8192 MiB, 109.44 W, 87, 1320 MHz, 7000 MHz
2026/05/28 20:50:54.070, 95 %, 57 %, 3522 MiB, 8192 MiB, 87.93 W, 87, 1230 MHz, 7000 MHz
2026/05/28 20:50:55.160, 93 %, 57 %, 3514 MiB, 8192 MiB, 94.09 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:50:56.253, 94 %, 56 %, 3511 MiB, 8192 MiB, 95.41 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:50:57.341, 97 %, 60 %, 3511 MiB, 8192 MiB, 95.32 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:50:56.621, 98 %, 61 %, 3511 MiB, 8192 MiB, 69.37 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:50:57.712, 96 %, 58 %, 3511 MiB, 8192 MiB, 92.36 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:50:58.806, 98 %, 60 %, 3511 MiB, 8192 MiB, 91.72 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:50:59.898, 97 %, 59 %, 3511 MiB, 8192 MiB, 98.56 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:00.905, 96 %, 58 %, 3511 MiB, 8192 MiB, 104.05 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:01.937, 97 %, 60 %, 3511 MiB, 8192 MiB, 103.36 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:03.016, 98 %, 58 %, 3511 MiB, 8192 MiB, 104.03 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:04.089, 96 %, 58 %, 3511 MiB, 8192 MiB, 96.27 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:05.161, 96 %, 57 %, 3511 MiB, 8192 MiB, 100.21 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:06.234, 96 %, 59 %, 3511 MiB, 8192 MiB, 96.75 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:51:07.307, 95 %, 58 %, 3511 MiB, 8192 MiB, 97.25 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:51:08.379, 96 %, 59 %, 3511 MiB, 8192 MiB, 94.15 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:09.409, 94 %, 58 %, 3511 MiB, 8192 MiB, 94.71 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:51:10.461, 92 %, 53 %, 3511 MiB, 8192 MiB, 91.36 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:51:11.554, 93 %, 58 %, 3511 MiB, 8192 MiB, 94.94 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:51:12.643, 94 %, 59 %, 3511 MiB, 8192 MiB, 107.25 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:51:13.732, 95 %, 58 %, 3511 MiB, 8192 MiB, 92.80 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:51:14.821, 97 %, 58 %, 3511 MiB, 8192 MiB, 101.19 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:15.911, 96 %, 58 %, 3511 MiB, 8192 MiB, 67.01 W, 86, 1410 MHz, 7000 MHz
2026/05/28 20:51:16.988, 97 %, 60 %, 3511 MiB, 8192 MiB, 94.50 W, 86, 1530 MHz, 7000 MHz
2026/05/28 20:51:17.994, 92 %, 58 %, 3511 MiB, 8192 MiB, 96.89 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:51:19.078, 95 %, 58 %, 3511 MiB, 8192 MiB, 93.41 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:20.168, 96 %, 60 %, 3511 MiB, 8192 MiB, 102.21 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:51:21.257, 97 %, 60 %, 3511 MiB, 8192 MiB, 100.61 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:22.347, 97 %, 58 %, 3511 MiB, 8192 MiB, 95.05 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:51:23.436, 96 %, 58 %, 3511 MiB, 8192 MiB, 94.78 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:51:24.517, 97 %, 59 %, 3511 MiB, 8192 MiB, 93.69 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:51:25.522, 97 %, 58 %, 3511 MiB, 8192 MiB, 92.73 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:26.550, 97 %, 58 %, 3511 MiB, 8192 MiB, 89.85 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:51:27.639, 96 %, 60 %, 3511 MiB, 8192 MiB, 94.81 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:51:26.777, 95 %, 60 %, 3511 MiB, 8192 MiB, 94.52 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:51:27.870, 94 %, 54 %, 3511 MiB, 8192 MiB, 94.37 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:51:28.958, 95 %, 57 %, 3511 MiB, 8192 MiB, 94.52 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:51:30.047, 95 %, 60 %, 3511 MiB, 8192 MiB, 97.47 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:31.134, 94 %, 59 %, 3511 MiB, 8192 MiB, 90.39 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:51:32.224, 93 %, 57 %, 3511 MiB, 8192 MiB, 94.12 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:51:33.239, 97 %, 60 %, 3511 MiB, 8192 MiB, 96.13 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:51:34.244, 94 %, 57 %, 3511 MiB, 8192 MiB, 102.68 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:35.311, 97 %, 58 %, 3511 MiB, 8192 MiB, 94.33 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:36.389, 97 %, 58 %, 3511 MiB, 8192 MiB, 96.47 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:37.466, 96 %, 57 %, 3511 MiB, 8192 MiB, 94.90 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:38.542, 96 %, 58 %, 3511 MiB, 8192 MiB, 95.35 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:51:39.619, 93 %, 58 %, 3511 MiB, 8192 MiB, 92.82 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:51:40.695, 95 %, 59 %, 3511 MiB, 8192 MiB, 86.87 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:51:41.741, 96 %, 59 %, 3511 MiB, 8192 MiB, 82.15 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:51:42.757, 97 %, 59 %, 3511 MiB, 8192 MiB, 97.86 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:51:43.845, 96 %, 60 %, 3511 MiB, 8192 MiB, 94.41 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:51:44.933, 94 %, 56 %, 3511 MiB, 8192 MiB, 97.39 W, 85, 1455 MHz, 7000 MHz
2026/05/28 20:51:46.022, 94 %, 57 %, 3511 MiB, 8192 MiB, 94.13 W, 85, 1305 MHz, 7000 MHz
2026/05/28 20:51:47.110, 95 %, 54 %, 3511 MiB, 8192 MiB, 94.26 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:51:48.199, 96 %, 59 %, 3511 MiB, 8192 MiB, 94.10 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:51:49.288, 90 %, 57 %, 3511 MiB, 8192 MiB, 96.49 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:50.340, 95 %, 58 %, 3511 MiB, 8192 MiB, 94.43 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:51:51.383, 93 %, 57 %, 3511 MiB, 8192 MiB, 124.89 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:51:52.472, 97 %, 58 %, 3511 MiB, 8192 MiB, 95.52 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:51:53.570, 96 %, 60 %, 3511 MiB, 8192 MiB, 93.81 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:51:54.668, 96 %, 57 %, 3511 MiB, 8192 MiB, 84.91 W, 85, 1200 MHz, 7000 MHz
2026/05/28 20:51:55.758, 97 %, 58 %, 3511 MiB, 8192 MiB, 94.21 W, 85, 1215 MHz, 7000 MHz
2026/05/28 20:51:56.849, 92 %, 57 %, 3511 MiB, 8192 MiB, 94.15 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:51:57.882, 95 %, 60 %, 3511 MiB, 8192 MiB, 100.06 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:58.886, 94 %, 61 %, 3511 MiB, 8192 MiB, 99.69 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:51:58.006, 94 %, 60 %, 3511 MiB, 8192 MiB, 99.45 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:51:59.094, 93 %, 59 %, 3511 MiB, 8192 MiB, 99.66 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:52:00.184, 95 %, 60 %, 3511 MiB, 8192 MiB, 114.81 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:52:01.277, 94 %, 58 %, 3511 MiB, 8192 MiB, 100.96 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:52:02.365, 96 %, 61 %, 3511 MiB, 8192 MiB, 121.53 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:03.454, 94 %, 59 %, 3511 MiB, 8192 MiB, 101.71 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:52:04.544, 60 %, 33 %, 3511 MiB, 8192 MiB, 48.33 W, 86, 1875 MHz, 7000 MHz
2026/05/28 20:52:05.590, 95 %, 60 %, 3511 MiB, 8192 MiB, 105.51 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:52:06.595, 96 %, 58 %, 3511 MiB, 8192 MiB, 90.49 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:52:07.622, 95 %, 57 %, 3511 MiB, 8192 MiB, 105.67 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:52:08.707, 94 %, 58 %, 3511 MiB, 8192 MiB, 92.04 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:52:09.793, 97 %, 58 %, 3511 MiB, 8192 MiB, 96.95 W, 86, 1485 MHz, 7000 MHz
2026/05/28 20:52:10.878, 96 %, 58 %, 3511 MiB, 8192 MiB, 96.48 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:52:11.964, 97 %, 60 %, 3511 MiB, 8192 MiB, 98.70 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:52:13.048, 98 %, 60 %, 3511 MiB, 8192 MiB, 95.20 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:52:14.083, 97 %, 61 %, 3511 MiB, 8192 MiB, 94.50 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:52:15.088, 97 %, 61 %, 3511 MiB, 8192 MiB, 99.71 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:52:16.134, 96 %, 60 %, 3511 MiB, 8192 MiB, 94.29 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:17.223, 97 %, 61 %, 3511 MiB, 8192 MiB, 95.70 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:52:18.313, 97 %, 59 %, 3511 MiB, 8192 MiB, 101.53 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:52:19.404, 96 %, 59 %, 3511 MiB, 8192 MiB, 95.39 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:52:20.493, 97 %, 58 %, 3511 MiB, 8192 MiB, 97.07 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:52:21.581, 97 %, 58 %, 3511 MiB, 8192 MiB, 89.30 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:52:22.664, 96 %, 58 %, 3511 MiB, 8192 MiB, 93.12 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:23.669, 95 %, 55 %, 3511 MiB, 8192 MiB, 103.35 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:52:24.751, 96 %, 59 %, 3511 MiB, 8192 MiB, 99.18 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:25.840, 97 %, 58 %, 3511 MiB, 8192 MiB, 121.18 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:52:26.931, 96 %, 57 %, 3511 MiB, 8192 MiB, 91.07 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:52:28.023, 95 %, 58 %, 3511 MiB, 8192 MiB, 92.13 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:52:29.117, 94 %, 58 %, 3511 MiB, 8192 MiB, 100.62 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:52:28.107, 94 %, 59 %, 3511 MiB, 8192 MiB, 94.05 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:52:29.111, 97 %, 61 %, 3511 MiB, 8192 MiB, 102.76 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:52:30.117, 96 %, 61 %, 3511 MiB, 8192 MiB, 99.38 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:52:31.121, 96 %, 61 %, 3511 MiB, 8192 MiB, 97.48 W, 86, 1425 MHz, 7000 MHz
2026/05/28 20:52:32.146, 97 %, 58 %, 3511 MiB, 8192 MiB, 87.47 W, 87, 1185 MHz, 7000 MHz
2026/05/28 20:52:33.235, 96 %, 57 %, 3511 MiB, 8192 MiB, 93.18 W, 85, 1215 MHz, 7000 MHz
2026/05/28 20:52:34.326, 97 %, 56 %, 3511 MiB, 8192 MiB, 99.36 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:52:35.415, 97 %, 59 %, 3511 MiB, 8192 MiB, 95.56 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:36.506, 96 %, 61 %, 3511 MiB, 8192 MiB, 96.01 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:37.594, 95 %, 59 %, 3511 MiB, 8192 MiB, 99.48 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:52:38.683, 93 %, 58 %, 3511 MiB, 8192 MiB, 95.47 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:52:39.724, 93 %, 57 %, 3511 MiB, 8192 MiB, 95.99 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:52:40.783, 94 %, 57 %, 3511 MiB, 8192 MiB, 94.73 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:52:41.872, 95 %, 59 %, 3511 MiB, 8192 MiB, 95.63 W, 86, 1170 MHz, 7000 MHz
2026/05/28 20:52:42.961, 93 %, 59 %, 3511 MiB, 8192 MiB, 66.94 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:52:44.053, 94 %, 59 %, 3511 MiB, 8192 MiB, 74.95 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:45.145, 97 %, 60 %, 3511 MiB, 8192 MiB, 95.93 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:52:46.232, 97 %, 59 %, 3511 MiB, 8192 MiB, 98.97 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:52:47.273, 96 %, 59 %, 3511 MiB, 8192 MiB, 97.34 W, 86, 1215 MHz, 7000 MHz
