step,elapsed_seconds,split,loss,learning_rate
1800,319.13202085599914,valid,2.362730026245117,0.00028084976084242206
1900,337.1176992769979,train,2.2994515895843506,0.000278592382212071
1900,337.1176992769979,valid,2.3230061531066895,0.000278592382212071
2000,354.5226691349999,train,2.2703444957733154,0.00027622062568164634
2000,354.5226691349999,valid,2.3003673553466797,0.00027622062568164634
2100,372.5302518069984,train,2.239319324493408,0.000273736879408929
2100,372.5302518069984,valid,2.2605245113372803,0.000273736879408929
2200,390.5715875129972,train,2.2769508361816406,0.0002711436443158774
2200,390.5715875129972,valid,2.239339590072632,0.0002711436443158774
2300,408.8038669989983,train,2.2262566089630127,0.00026844353157041127
2300,408.8038669989983,valid,2.267505407333374,0.00026844353157041127
2400,426.5525419759979,train,2.2507407665252686,0.00026563925995718633
2400,426.5525419759979,valid,2.2742433547973633,0.00026563925995718633
2500,445.2136866699984,train,2.1813137531280518,0.00026273365314000933
2500,445.2136866699984,valid,2.233945608139038,0.00026273365314000933
2600,463.27970307099895,train,2.312044858932495,0.0002597296368186474
2600,463.27970307099895,valid,2.171795606613159,0.0002597296368186474
2700,481.4655773209997,train,2.1932618618011475,0.0002566302357828965
2700,481.4655773209997,valid,2.2185521125793457,0.0002566302357828965
2800,499.9812366729966,train,2.166079521179199,0.0002534385708668748
2800,499.9812366729966,valid,2.2436399459838867,0.0002534385708668748
2900,518.6306103289971,train,2.1366126537323,0.0002501578558066067
2900,518.6306103289971,valid,2.163111448287964,0.0002501578558066067
3000,536.9082770199966,train,2.1619675159454346,0.00024679139400406375
3000,536.9082770199966,valid,2.0942742824554443,0.00024679139400406375
3100,556.029408782997,train,2.167534828186035,0.00024334257520091827
3100,556.029408782997,valid,2.161494016647339,0.00024334257520091827
3200,574.492221651999,train,2.1160287857055664,0.00023981487206536123
3200,574.492221651999,valid,2.078511953353882,0.00023981487206536123
3300,593.2087781619994,train,2.156108856201172,0.00023621183669541947
3300,593.2087781619994,valid,2.045055389404297,0.00023621183669541947
3400,611.4450910749983,train,2.1017234325408936,0.0002325370970422944
3400,611.4450910749983,valid,2.128389835357666,0.0002325370970422944
3500,630.6170318730001,train,2.0966527462005615,0.00022879435325732226
3500,630.6170318730001,valid,2.0996837615966797,0.00022879435325732226
3600,649.6288000399982,train,2.0997631549835205,0.00022498737396623575
3600,649.6288000399982,valid,2.103921890258789,0.00022498737396623575
3700,668.3573070559978,train,2.0779006481170654,0.00022111999247447728
3700,668.3573070559978,valid,2.025798797607422,0.00022111999247447728
3800,687.4907895929973,train,2.0525460243225098,0.00021719610290738502
3800,687.4907895929973,valid,2.0678622722625732,0.00021719610290738502
3900,706.2631821389987,train,2.070880174636841,0.00021321965628913922
3900,706.2631821389987,valid,2.007195234298706,0.00021321965628913922
4000,724.9918897589996,train,2.027456283569336,0.00020919465656441544
4000,724.9918897589996,valid,2.0264244079589844,0.00020919465656441544
4100,743.8461459439968,train,2.0548038482666016,0.00020512515656675198
4100,743.8461459439968,valid,2.065016746520996,0.00020512515656675198
4200,762.810749049997,train,2.0526540279388428,0.00020101525393768967
4200,762.810749049997,valid,2.017404794692993,0.00020101525393768967
4300,781.6257767619973,train,2.0222620964050293,0.00019686908700079447
4300,781.6257767619973,valid,1.9975900650024414,0.00019686908700079447
4400,801.0494853399978,train,2.0182697772979736,0.00019269083059471627
4400,801.0494853399978,valid,2.0571329593658447,0.00019269083059471627
4500,819.9508064299989,train,2.0155627727508545,0.00018848469186948043
4500,819.9508064299989,valid,2.059675931930542,0.00018848469186948043
4600,838.4152433379968,train,1.9769648313522339,0.00018425490605024407
4600,838.4152433379968,valid,2.0112287998199463,0.00018425490605024407
4700,857.3701383959997,train,1.983135461807251,0.00018000573217278362
4700,857.3701383959997,valid,1.9477046728134155,0.00018000573217278362
4800,876.1358524129973,train,1.9857271909713745,0.0001757414487950066
4800,876.1358524129973,valid,1.9248522520065308,0.0001757414487950066
4900,895.0919945249989,train,1.9463369846343994,0.00017146634968880664
4900,895.0919945249989,valid,1.9985103607177734,0.00017146634968880664
5000,913.9486947229998,train,2.019818067550659,0.0001671847395165991
5000,913.9486947229998,valid,1.9193636178970337,0.0001671847395165991
5100,933.116666509999,train,1.8905057907104492,0.00016290092949689075
5100,933.116666509999,valid,1.9209221601486206,0.00016290092949689075
5200,952.3476915669999,train,1.988021731376648,0.0001586192330632484
5200,952.3476915669999,valid,1.9804432392120361,0.0001586192330632484
5300,971.1687465489995,train,2.017087459564209,0.00015434396152103695
5300,971.1687465489995,valid,2.0208401679992676,0.00015434396152103695
5400,990.1810478469997,train,1.9440405368804932,0.0001500794197063002
5400,990.1810478469997,valid,1.953952431678772,0.0001500794197063002
5500,1008.9997497309996,train,1.9734840393066406,0.0001458299016511556
5500,1008.9997497309996,valid,1.9784601926803589,0.0001458299016511556
5600,1027.9096701749986,train,1.9982328414916992,0.00014159968626006872
5600,1027.9096701749986,valid,1.9435291290283203,0.00014159968626006872
5700,1046.5656108809999,train,1.9302953481674194,0.0001373930330013583
5700,1046.5656108809999,valid,1.9348982572555542,0.0001373930330013583
5800,1064.977442714,train,1.924290657043457,0.0001332141776182731
5800,1064.977442714,valid,1.8910821676254272,0.0001332141776182731
5900,1083.5831384429985,train,1.9566179513931274,0.00012906732786395752
5900,1083.5831384429985,valid,1.9178789854049683,0.00012906732786395752
6000,1102.2282341439968,train,1.9850200414657593,0.00012495665926460074
6000,1102.2282341439968,valid,1.8946274518966675,0.00012495665926460074
6100,1121.4922550839983,train,1.9169933795928955,0.0001208863109150359
6100,1121.4922550839983,valid,1.9162873029708862,0.0001208863109150359
6200,1140.369666325998,train,1.886659860610962,0.00011686038131102223
6200,1140.369666325998,valid,1.9398125410079956,0.00011686038131102223
6300,1159.7387686169968,train,1.919179916381836,0.00011288292422240768
6300,1159.7387686169968,valid,1.908464789390564,0.00011288292422240768
6400,1178.9815223139994,train,1.8936117887496948,0.0001089579446113258
6400,1178.9815223139994,valid,1.9427860975265503,0.0001089579446113258
6500,1197.5618174269985,train,1.8831480741500854,0.00010508939459953872
6500,1197.5618174269985,valid,1.8492012023925781,0.00010508939459953872
6600,1216.7453220489988,train,1.8659723997116089,0.00010128116948898534
6600,1216.7453220489988,valid,1.9010499715805054,0.00010128116948898534
6700,1235.6283438189967,train,1.8544708490371704,9.753710383954253e-05
6700,1235.6283438189967,valid,1.8855822086334229,9.753710383954253e-05
6800,1254.3059296579995,train,1.8954426050186157,9.38609676079485e-05
6800,1254.3059296579995,valid,1.8930352926254272,9.38609676079485e-05
6900,1273.0462915579992,train,1.8692169189453125,9.025646235177572e-05
6900,1273.0462915579992,valid,1.8545929193496704,9.025646235177572e-05
7000,1291.7032668559987,train,1.8923438787460327,8.672721750227632e-05
7000,1291.7032668559987,valid,1.8935381174087524,8.672721750227632e-05
7100,1310.797409666,train,1.830378532409668,8.327678670985246e-05
7100,1310.797409666,valid,1.8350328207015991,8.327678670985246e-05
7200,1329.464286159,train,1.8948053121566772,7.990864426583157e-05
7200,1329.464286159,valid,1.8883002996444702,7.990864426583157e-05
7300,1348.1817103349968,train,1.8550819158554077,7.662618160414967e-05
7300,1348.1817103349968,valid,1.806707739830017,7.662618160414967e-05
7400,1366.7755028419997,train,1.8970550298690796,7.343270388646452e-05
7400,1366.7755028419997,valid,1.907670259475708,7.343270388646452e-05
7500,1385.6796874459978,train,1.8701070547103882,7.033142667413849e-05
7500,1385.6796874459978,valid,1.9027340412139893,7.033142667413849e-05
7600,1404.0109331639978,train,1.9022645950317383,6.732547269044014e-05
7600,1404.0109331639978,valid,1.8928943872451782,6.732547269044014e-05
7700,1422.9930497259993,train,1.8852291107177734,6.441786867622744e-05
7700,1422.9930497259993,valid,1.9324833154678345,6.441786867622744e-05
7800,1442.214964212999,train,1.85515296459198,6.161154234227558e-05
7800,1442.214964212999,valid,1.9087320566177368,6.161154234227558e-05
7900,1461.349099027997,train,1.881720781326294,5.890931942132073e-05
7900,1461.349099027997,valid,1.8175607919692993,5.890931942132073e-05
8000,1480.4374086079988,train,1.8184438943862915,5.631392082278674e-05
8000,1480.4374086079988,valid,1.853048324584961,5.631392082278674e-05
8100,1499.599201009998,train,1.9144718647003174,5.3827959893059764e-05
8100,1499.599201009998,valid,1.8375269174575806,5.3827959893059764e-05
8200,1518.570452423999,train,1.887464165687561,5.145393978407017e-05
8200,1518.570452423999,valid,1.8261381387710571,5.145393978407017e-05
8300,1537.621896703,train,1.8589643239974976,4.919425093283063e-05
8300,1537.621896703,valid,1.867754340171814,4.919425093283063e-05
8400,1556.7949924679997,train,1.8720066547393799,4.70511686544687e-05
8400,1556.7949924679997,valid,1.8722366094589233,4.70511686544687e-05
8500,1575.835718061,train,1.8696502447128296,4.502685085117742e-05
8500,1575.835718061,valid,1.8408098220825195,4.502685085117742e-05
8600,1595.4269889809984,train,1.8565235137939453,4.312333583939061e-05
8600,1595.4269889809984,valid,1.8342853784561157,4.312333583939061e-05
8700,1614.4267985929982,train,1.8576316833496094,4.134254029737112e-05
8700,1614.4267985929982,valid,1.8106895685195923,4.134254029737112e-05
8800,1634.042236211997,train,1.9358841180801392,3.968625733527817e-05
8800,1634.042236211997,valid,1.8519277572631836,3.968625733527817e-05
8900,1653.8166301149977,train,1.8183307647705078,3.8156154689657465e-05
8900,1653.8166301149977,valid,1.8347145318984985,3.8156154689657465e-05
9000,1673.560568394998,train,1.8050683736801147,3.675377304417193e-05
9000,1673.560568394998,valid,1.8333383798599243,3.675377304417193e-05
9100,1694.0956646629966,train,1.7995777130126953,3.548052447826372e-05
9100,1694.0956646629966,valid,1.7724941968917847,3.548052447826372e-05
9200,1713.8260676949976,train,1.8522018194198608,3.433769104531011e-05
9200,1713.8260676949976,valid,1.812542200088501,3.433769104531011e-05
9300,1733.3642372089998,train,1.8495029211044312,3.332642348170419e-05
9300,1733.3642372089998,valid,1.8384904861450195,3.332642348170419e-05
9400,1753.0522406639975,train,1.7988308668136597,3.2447740048161074e-05
9400,1753.0522406639975,valid,1.8347290754318237,3.2447740048161074e-05
9500,1772.2448464089975,train,1.8095163106918335,3.170252550441551e-05
9500,1772.2448464089975,valid,1.833786964416504,3.170252550441551e-05
9600,1792.3989925549977,train,1.7808212041854858,3.109153021834391e-05
9600,1792.3989925549977,valid,1.8001673221588135,3.109153021834391e-05
9700,1812.4127962579987,train,1.8583682775497437,3.061536941040753e-05
9700,1812.4127962579987,valid,1.8094717264175415,3.061536941040753e-05
9800,1831.7874673869992,train,1.8690299987792969,3.027452253417748e-05
9800,1831.7874673869992,valid,1.8297451734542847,3.027452253417748e-05
9900,1851.537943555999,train,1.7602941989898682,3.0069332793565833e-05
9900,1851.537943555999,valid,1.827989935874939,3.0069332793565833e-05
10000,1871.0577996119973,train,1.8068885803222656,3.000000679724815e-05
10000,1871.0577996119973,valid,1.8013298511505127,3.000000679724815e-05
